Kin-Method,AVG-PR,ROC-AUC,Acc,Emission(kW)
RDKitECFPMorganFP/CDK7_Naive Bayes,0.212195,0.690972,0.906542,6.192534e-09
RDKitECFPMorganFP/CDK7_QDA,0.074161,0.495581,0.172897,8.774145e-08
RDKitECFPMorganFP/CDK7_PLS-DA,0.484915,0.730745,0.939252,6.031813e-07
RDKitECFPMorganFP/CDK7_DNN,0.342038,0.637942,0.925234,2.027279e-05
RDKitECFPMorganFP/CDK8_Nearest Neighbors,0.158545,0.599643,0.934579,1.594373e-08
RDKitECFPMorganFP/CDK8_Linear SVM,0.265270,0.671071,0.943925,8.778895e-09
RDKitECFPMorganFP/CDK8_RBF SVM,0.065421,0.497500,0.929907,3.460402e-08
RDKitECFPMorganFP/CDK8_Gaussian Process,0.132176,0.535714,0.939252,2.877464e-06
RDKitECFPMorganFP/CDK8_Decision Tree,0.265270,0.671071,0.943925,8.431841e-09
RDKitECFPMorganFP/CDK8_Random Forest,0.065421,0.500000,0.934579,6.674215e-07
RDKitECFPMorganFP/CDK8_AdaBoost,0.275300,0.640357,0.948598,7.494605e-08
RDKitECFPMorganFP/CDK8_Naive Bayes,0.096891,0.558929,0.920561,6.640692e-09
RDKitECFPMorganFP/CDK8_QDA,0.062303,0.472857,0.200935,7.376105e-08
RDKitECFPMorganFP/CDK8_PLS-DA,0.455606,0.757143,0.948598,6.026907e-07
RDKitECFPMorganFP/CDK8_DNN,0.572187,0.812857,0.939252,2.076306e-05
RDKitECFPMorganFP/CDKL1_Nearest Neighbors,0.032710,0.497585,0.962617,2.522201e-08
RDKitECFPMorganFP/CDKL1_Linear SVM,0.032710,0.500000,0.967290,9.170473e-09
RDKitECFPMorganFP/CDKL1_RBF SVM,0.032710,0.500000,0.967290,3.696523e-08
RDKitECFPMorganFP/CDKL1_Gaussian Process,0.032710,0.500000,0.967290,3.075824e-06
RDKitECFPMorganFP/CDKL1_Decision Tree,0.032710,0.495169,0.957944,6.978071e-09
RDKitECFPMorganFP/CDKL1_Random Forest,0.032710,0.500000,0.967290,5.035597e-07
RDKitECFPMorganFP/CDKL1_AdaBoost,0.032710,0.500000,0.967290,7.222124e-08
RDKitECFPMorganFP/CDKL1_Naive Bayes,0.032710,0.497585,0.962617,6.686901e-09
RDKitECFPMorganFP/CDKL1_QDA,0.040230,0.596618,0.219626,9.148104e-08
RDKitECFPMorganFP/CDKL1_PLS-DA,0.053355,0.493444,0.967290,5.965570e-07
RDKitECFPMorganFP/CDKL1_DNN,0.026021,0.307798,0.967290,2.086547e-05
RDKitECFPMorganFP/CDKL2_Nearest Neighbors,0.348306,0.711174,0.943925,1.647657e-08
RDKitECFPMorganFP/CDKL2_Linear SVM,0.375260,0.792298,0.934579,1.020340e-08
RDKitECFPMorganFP/CDKL2_RBF SVM,0.132593,0.531250,0.929907,3.701939e-08
RDKitECFPMorganFP/CDKL2_Gaussian Process,0.074766,0.500000,0.925234,3.861174e-06
RDKitECFPMorganFP/CDKL2_Decision Tree,0.287383,0.729798,0.925234,9.920737e-09
RDKitECFPMorganFP/CDKL2_Random Forest,0.074766,0.500000,0.925234,5.204004e-07
RDKitECFPMorganFP/CDKL2_AdaBoost,0.272677,0.727273,0.920561,7.413136e-08
RDKitECFPMorganFP/CDKL2_Naive Bayes,0.251274,0.674874,0.929907,7.364622e-09
RDKitECFPMorganFP/CDKL2_QDA,0.095899,0.613321,0.443925,8.959888e-08
RDKitECFPMorganFP/CDKL2_PLS-DA,0.555273,0.831755,0.953271,6.132399e-07
RDKitECFPMorganFP/CDKL2_DNN,0.558416,0.844066,0.925234,2.068126e-05
RDKitECFPMorganFP/CHEK1_Nearest Neighbors,0.042056,0.497561,0.953271,1.703776e-08
RDKitECFPMorganFP/CHEK1_Linear SVM,0.059605,0.545799,0.943925,1.058569e-08
RDKitECFPMorganFP/CHEK1_RBF SVM,0.042056,0.500000,0.957944,3.424039e-08
RDKitECFPMorganFP/CHEK1_Gaussian Process,0.042056,0.500000,0.957944,6.275530e-06
RDKitECFPMorganFP/CHEK1_Decision Tree,0.053256,0.540921,0.934579,7.275138e-09
RDKitECFPMorganFP/CHEK1_Random Forest,0.042056,0.500000,0.957944,5.090059e-07
RDKitECFPMorganFP/CHEK1_AdaBoost,0.092939,0.553117,0.957944,7.283116e-08
RDKitECFPMorganFP/CHEK1_Naive Bayes,0.065161,0.548238,0.948598,6.686683e-09
RDKitECFPMorganFP/CHEK1_QDA,0.044849,0.532249,0.205607,8.378963e-08
RDKitECFPMorganFP/CHEK1_PLS-DA,0.258111,0.675881,0.962617,5.915304e-07
RDKitECFPMorganFP/CHEK1_DNN,0.140727,0.781030,0.957944,2.067627e-05
RDKitECFPMorganFP/CHEK2_Nearest Neighbors,0.148494,0.555556,0.962617,1.781716e-08
RDKitECFPMorganFP/CHEK2_Linear SVM,0.148494,0.555556,0.962617,9.665852e-09
RDKitECFPMorganFP/CHEK2_RBF SVM,0.042056,0.500000,0.957944,3.744450e-08
RDKitECFPMorganFP/CHEK2_Gaussian Process,0.042056,0.500000,0.957944,5.972576e-06
RDKitECFPMorganFP/CHEK2_Decision Tree,0.092939,0.553117,0.957944,6.776561e-09
RDKitECFPMorganFP/CHEK2_Random Forest,0.042056,0.500000,0.957944,7.029029e-07
RDKitECFPMorganFP/CHEK2_AdaBoost,0.121599,0.603794,0.953271,7.759866e-08
RDKitECFPMorganFP/CHEK2_Naive Bayes,0.042056,0.497561,0.953271,6.531567e-09
RDKitECFPMorganFP/CHEK2_QDA,0.047120,0.556098,0.149533,7.557781e-08
RDKitECFPMorganFP/CHEK2_PLS-DA,0.250398,0.842818,0.957944,6.113039e-07
RDKitECFPMorganFP/CHEK2_DNN,0.247733,0.790786,0.957944,2.080997e-05
RDKitECFPMorganFP/CIT_Nearest Neighbors,0.465803,0.736111,0.897196,1.643775e-08
RDKitECFPMorganFP/CIT_Linear SVM,0.489089,0.750817,0.901869,1.288063e-08
RDKitECFPMorganFP/CIT_RBF SVM,0.183617,0.514706,0.845794,3.661806e-08
RDKitECFPMorganFP/CIT_Gaussian Process,0.419439,0.727778,0.883178,1.052331e-06
RDKitECFPMorganFP/CIT_Decision Tree,0.460583,0.724183,0.897196,9.253478e-09
RDKitECFPMorganFP/CIT_Random Forest,0.158879,0.500000,0.841121,5.080282e-07
RDKitECFPMorganFP/CIT_AdaBoost,0.485589,0.771895,0.897196,7.679778e-08
RDKitECFPMorganFP/CIT_Naive Bayes,0.385289,0.710294,0.873832,6.153624e-09
RDKitECFPMorganFP/CIT_QDA,0.180851,0.572222,0.280374,8.579444e-08
RDKitECFPMorganFP/CIT_PLS-DA,0.692030,0.844526,0.901869,6.322009e-07
RDKitECFPMorganFP/CIT_DNN,0.694873,0.853676,0.901869,2.096593e-05
RDKitECFPMorganFP/CLK1_Nearest Neighbors,0.237595,0.598904,0.901869,1.622305e-08
RDKitECFPMorganFP/CLK1_Linear SVM,0.183482,0.588377,0.883178,1.274735e-08
RDKitECFPMorganFP/CLK1_RBF SVM,0.149143,0.520833,0.892523,3.784946e-08
RDKitECFPMorganFP/CLK1_Gaussian Process,0.186137,0.541667,0.897196,3.535337e-06
RDKitECFPMorganFP/CLK1_Decision Tree,0.186137,0.541667,0.897196,7.066867e-09
RDKitECFPMorganFP/CLK1_Random Forest,0.112150,0.500000,0.887850,5.303118e-07
RDKitECFPMorganFP/CLK1_AdaBoost,0.192865,0.616886,0.869159,7.552315e-08
RDKitECFPMorganFP/CLK1_Naive Bayes,0.184112,0.601316,0.873832,6.104169e-09
RDKitECFPMorganFP/CLK1_QDA,0.128502,0.571272,0.271028,9.141465e-08
RDKitECFPMorganFP/CLK1_PLS-DA,0.423491,0.764364,0.892523,6.128331e-07
RDKitECFPMorganFP/CLK1_DNN,0.374994,0.782785,0.887850,2.093037e-05
RDKitECFPMorganFP/CLK2_Nearest Neighbors,0.119870,0.527771,0.873832,1.715877e-08
RDKitECFPMorganFP/CLK2_Linear SVM,0.161819,0.596403,0.859813,1.540133e-08
RDKitECFPMorganFP/CLK2_RBF SVM,0.146282,0.521739,0.897196,3.655422e-08
RDKitECFPMorganFP/CLK2_Gaussian Process,0.141609,0.538243,0.892523,7.183180e-06
RDKitECFPMorganFP/CLK2_Decision Tree,0.117296,0.516504,0.887850,9.031790e-09
RDKitECFPMorganFP/CLK2_Random Forest,0.107477,0.500000,0.892523,5.051681e-07
RDKitECFPMorganFP/CLK2_AdaBoost,0.200086,0.625996,0.878505,7.876825e-08
RDKitECFPMorganFP/CLK2_Naive Bayes,0.126728,0.563169,0.766355,6.657585e-09
RDKitECFPMorganFP/CLK2_QDA,0.119171,0.554974,0.205607,8.629391e-08
RDKitECFPMorganFP/CLK2_PLS-DA,0.341553,0.675506,0.873832,6.055230e-07
RDKitECFPMorganFP/CLK2_DNN,0.270397,0.671864,0.887850,2.053674e-05
RDKitECFPMorganFP/CLK3_Nearest Neighbors,0.042056,0.500000,0.957944,1.644326e-08
RDKitECFPMorganFP/CLK3_Linear SVM,0.042056,0.487805,0.934579,9.847967e-09
RDKitECFPMorganFP/CLK3_RBF SVM,0.042056,0.497561,0.953271,3.893948e-08
RDKitECFPMorganFP/CLK3_Gaussian Process,0.042056,0.500000,0.957944,3.923896e-06
RDKitECFPMorganFP/CLK3_Decision Tree,0.042056,0.497561,0.953271,9.532415e-09
RDKitECFPMorganFP/CLK3_Random Forest,0.042056,0.500000,0.957944,4.977909e-07
RDKitECFPMorganFP/CLK3_AdaBoost,0.042056,0.482927,0.925234,7.166156e-08
RDKitECFPMorganFP/CLK3_Naive Bayes,0.042056,0.487805,0.934579,7.831568e-09
RDKitECFPMorganFP/CLK3_QDA,0.050000,0.582927,0.200935,8.157701e-08
RDKitECFPMorganFP/CLK3_PLS-DA,0.061020,0.568564,0.957944,5.882363e-07
RDKitECFPMorganFP/CLK3_DNN,0.046241,0.500271,0.957944,2.088420e-05
RDKitECFPMorganFP/CLK4_Nearest Neighbors,0.113785,0.522423,0.906542,1.970379e-08
RDKitECFPMorganFP/CLK4_Linear SVM,0.124439,0.556959,0.887850,1.199298e-08
RDKitECFPMorganFP/CLK4_RBF SVM,0.093458,0.500000,0.906542,3.384037e-08
RDKitECFPMorganFP/CLK4_Gaussian Process,0.150779,0.547423,0.911215,3.041586e-06
RDKitECFPMorganFP/CLK4_Decision Tree,0.134112,0.544845,0.906542,9.991847e-09
RDKitECFPMorganFP/CLK4_Random Forest,0.093458,0.500000,0.906542,5.189837e-07
RDKitECFPMorganFP/CLK4_AdaBoost,0.111582,0.546649,0.869159,7.172044e-08
RDKitECFPMorganFP/CLK4_Naive Bayes,0.135883,0.588918,0.864486,5.537843e-09
RDKitECFPMorganFP/CLK4_QDA,0.100871,0.540206,0.247664,8.592080e-08
RDKitECFPMorganFP/CLK4_PLS-DA,0.214086,0.672423,0.892523,5.949392e-07
RDKitECFPMorganFP/CLK4_DNN,0.323753,0.820103,0.906542,2.043658e-05
RDKitECFPMorganFP/CSF1R-autoinhibited_Nearest Neighbors,0.157710,0.562500,0.967290,1.482558e-08
RDKitECFPMorganFP/CSF1R-autoinhibited_Linear SVM,0.050567,0.547937,0.939252,9.379263e-09
RDKitECFPMorganFP/CSF1R-autoinhibited_RBF SVM,0.037383,0.500000,0.962617,3.621297e-08
RDKitECFPMorganFP/CSF1R-autoinhibited_Gaussian Process,0.037383,0.500000,0.962617,4.109677e-06
RDKitECFPMorganFP/CSF1R-autoinhibited_Decision Tree,0.063960,0.555218,0.953271,8.719883e-09
RDKitECFPMorganFP/CSF1R-autoinhibited_Random Forest,0.037383,0.500000,0.962617,5.067412e-07
RDKitECFPMorganFP/CSF1R-autoinhibited_AdaBoost,0.163989,0.675364,0.953271,7.413874e-08
RDKitECFPMorganFP/CSF1R-autoinhibited_Naive Bayes,0.063960,0.555218,0.953271,7.589511e-09
RDKitECFPMorganFP/CSF1R-autoinhibited_QDA,0.043478,0.572816,0.177570,7.983107e-08
RDKitECFPMorganFP/CSF1R-autoinhibited_PLS-DA,0.264993,0.827063,0.957944,6.008498e-07
RDKitECFPMorganFP/CSF1R-autoinhibited_DNN,0.344973,0.617718,0.962617,2.146063e-05
RDKitECFPMorganFP/CSF1R_Nearest Neighbors,0.453235,0.760593,0.877934,1.621462e-08
RDKitECFPMorganFP/CSF1R_Linear SVM,0.446582,0.785311,0.863850,1.287017e-08
RDKitECFPMorganFP/CSF1R_RBF SVM,0.238263,0.541667,0.845070,3.773663e-08
RDKitECFPMorganFP/CSF1R_Gaussian Process,0.433540,0.746704,0.873239,2.581912e-06
RDKitECFPMorganFP/CSF1R_Decision Tree,0.473716,0.810264,0.868545,7.032001e-09
RDKitECFPMorganFP/CSF1R_Random Forest,0.169014,0.500000,0.830986,5.287472e-07
RDKitECFPMorganFP/CSF1R_AdaBoost,0.352895,0.721281,0.830986,7.410795e-08
RDKitECFPMorganFP/CSF1R_Naive Bayes,0.318567,0.685264,0.826291,6.906823e-09
RDKitECFPMorganFP/CSF1R_QDA,0.193548,0.576271,0.295775,9.280182e-08
RDKitECFPMorganFP/CSF1R_PLS-DA,0.606414,0.881042,0.901408,6.078934e-07
RDKitECFPMorganFP/CSF1R_DNN,0.702347,0.907407,0.896714,2.081903e-05
RDKitECFPMorganFP/CSK_Nearest Neighbors,0.213396,0.583333,0.953271,1.426962e-08
RDKitECFPMorganFP/CSK_Linear SVM,0.204050,0.656766,0.943925,9.971109e-09
RDKitECFPMorganFP/CSK_RBF SVM,0.056075,0.500000,0.943925,3.496894e-08
RDKitECFPMorganFP/CSK_Gaussian Process,0.134735,0.541667,0.948598,6.227581e-06
RDKitECFPMorganFP/CSK_Decision Tree,0.079180,0.536716,0.939252,9.862178e-09
RDKitECFPMorganFP/CSK_Random Forest,0.056075,0.500000,0.943925,5.224483e-07
RDKitECFPMorganFP/CSK_AdaBoost,0.135806,0.612624,0.934579,7.304943e-08
RDKitECFPMorganFP/CSK_Naive Bayes,0.056075,0.492574,0.929907,5.604012e-09
RDKitECFPMorganFP/CSK_QDA,0.068571,0.596535,0.238318,8.520999e-08
RDKitECFPMorganFP/CSK_PLS-DA,0.426486,0.846122,0.943925,6.122905e-07
RDKitECFPMorganFP/CSK_DNN,0.507655,0.841997,0.943925,2.089921e-05
RDKitECFPMorganFP/CSNK1A1_Nearest Neighbors,0.278427,0.622423,0.925234,1.970529e-08
RDKitECFPMorganFP/CSNK1A1_Linear SVM,0.400102,0.799227,0.920561,1.245829e-08
RDKitECFPMorganFP/CSNK1A1_RBF SVM,0.093458,0.500000,0.906542,3.687780e-08
RDKitECFPMorganFP/CSNK1A1_Gaussian Process,0.332970,0.669845,0.929907,5.899705e-06
RDKitECFPMorganFP/CSNK1A1_Decision Tree,0.296729,0.724227,0.906542,7.520328e-09
RDKitECFPMorganFP/CSNK1A1_Random Forest,0.093458,0.500000,0.906542,5.228455e-07
RDKitECFPMorganFP/CSNK1A1_AdaBoost,0.340847,0.731959,0.920561,7.685862e-08
RDKitECFPMorganFP/CSNK1A1_Naive Bayes,0.256075,0.679381,0.906542,6.904396e-09
RDKitECFPMorganFP/CSNK1A1_QDA,0.110497,0.585052,0.247664,1.221590e-07
RDKitECFPMorganFP/CSNK1A1_PLS-DA,0.617326,0.933505,0.939252,6.082228e-07
RDKitECFPMorganFP/CSNK1A1_DNN,0.612308,0.923969,0.915888,2.146934e-05
RDKitECFPMorganFP/CSNK1A1L_Nearest Neighbors,0.170717,0.597549,0.957944,1.488004e-08
RDKitECFPMorganFP/CSNK1A1L_Linear SVM,0.117383,0.592647,0.948598,8.989432e-09
RDKitECFPMorganFP/CSNK1A1L_RBF SVM,0.046729,0.500000,0.953271,3.667827e-08
RDKitECFPMorganFP/CSNK1A1L_Gaussian Process,0.170717,0.597549,0.957944,7.040031e-06
RDKitECFPMorganFP/CSNK1A1L_Decision Tree,0.137383,0.595098,0.953271,6.907662e-09
RDKitECFPMorganFP/CSNK1A1L_Random Forest,0.046729,0.500000,0.953271,5.343753e-07
RDKitECFPMorganFP/CSNK1A1L_AdaBoost,0.137383,0.595098,0.953271,7.597582e-08
RDKitECFPMorganFP/CSNK1A1L_Naive Bayes,0.137383,0.595098,0.953271,7.665895e-09
RDKitECFPMorganFP/CSNK1A1L_QDA,0.053763,0.568627,0.177570,7.784283e-08
RDKitECFPMorganFP/CSNK1A1L_PLS-DA,0.335275,0.808333,0.957944,6.107925e-07
RDKitECFPMorganFP/CSNK1A1L_DNN,0.339954,0.699020,0.953271,2.104735e-05
RDKitECFPMorganFP/CSNK1D_Nearest Neighbors,0.334648,0.643202,0.915888,1.445839e-08
RDKitECFPMorganFP/CSNK1D_Linear SVM,0.456075,0.742105,0.929907,1.102867e-08
RDKitECFPMorganFP/CSNK1D_RBF SVM,0.128310,0.518202,0.887850,3.750442e-08
RDKitECFPMorganFP/CSNK1D_Gaussian Process,0.385933,0.700439,0.920561,6.054526e-06
RDKitECFPMorganFP/CSNK1D_Decision Tree,0.262396,0.601535,0.906542,7.196671e-09
RDKitECFPMorganFP/CSNK1D_Random Forest,0.112150,0.500000,0.887850,5.274217e-07
RDKitECFPMorganFP/CSNK1D_AdaBoost,0.476554,0.778509,0.929907,7.518670e-08
RDKitECFPMorganFP/CSNK1D_Naive Bayes,0.296902,0.687281,0.897196,7.593472e-09
RDKitECFPMorganFP/CSNK1D_QDA,0.121916,0.544956,0.224299,7.871174e-08
RDKitECFPMorganFP/CSNK1D_PLS-DA,0.635505,0.902741,0.925234,6.467079e-07
RDKitECFPMorganFP/CSNK1D_DNN,0.758007,0.929276,0.934579,2.124561e-05
RDKitECFPMorganFP/CSNK1E_Nearest Neighbors,0.271769,0.612582,0.883178,2.795583e-08
RDKitECFPMorganFP/CSNK1E_Linear SVM,0.305145,0.679870,0.873832,1.280402e-08
RDKitECFPMorganFP/CSNK1E_RBF SVM,0.165324,0.517241,0.869159,4.198953e-08
RDKitECFPMorganFP/CSNK1E_Gaussian Process,0.304302,0.656198,0.883178,6.327948e-06
RDKitECFPMorganFP/CSNK1E_Decision Tree,0.375765,0.731594,0.887850,7.688754e-09
RDKitECFPMorganFP/CSNK1E_Random Forest,0.135514,0.500000,0.864486,5.293115e-07
RDKitECFPMorganFP/CSNK1E_AdaBoost,0.342514,0.723486,0.873832,7.399631e-08
RDKitECFPMorganFP/CSNK1E_Naive Bayes,0.270421,0.669059,0.855140,6.578238e-09
RDKitECFPMorganFP/CSNK1E_QDA,0.140578,0.520503,0.397196,8.534890e-08
RDKitECFPMorganFP/CSNK1E_PLS-DA,0.609001,0.884995,0.897196,5.978681e-07
RDKitECFPMorganFP/CSNK1E_DNN,0.614233,0.895806,0.892523,2.052054e-05
RDKitECFPMorganFP/CSNK1G2_Nearest Neighbors,0.037383,0.497573,0.957944,1.625557e-08
RDKitECFPMorganFP/CSNK1G2_Linear SVM,0.326519,0.800364,0.962617,8.817094e-09
RDKitECFPMorganFP/CSNK1G2_RBF SVM,0.157710,0.562500,0.967290,3.963012e-08
RDKitECFPMorganFP/CSNK1G2_Gaussian Process,0.418692,0.747573,0.976636,1.469041e-06
RDKitECFPMorganFP/CSNK1G2_Decision Tree,0.218692,0.735437,0.953271,8.313070e-09
RDKitECFPMorganFP/CSNK1G2_Random Forest,0.037383,0.500000,0.962617,5.053478e-07
RDKitECFPMorganFP/CSNK1G2_AdaBoost,0.534852,0.810073,0.981308,7.559223e-08
RDKitECFPMorganFP/CSNK1G2_Naive Bayes,0.240914,0.737864,0.957944,6.739935e-09
RDKitECFPMorganFP/CSNK1G2_QDA,0.043243,0.570388,0.172897,8.909952e-08
RDKitECFPMorganFP/CSNK1G2_PLS-DA,0.450446,0.916262,0.967290,5.840668e-07
RDKitECFPMorganFP/CSNK1G2_DNN,0.289788,0.821602,0.962617,2.035957e-05
RDKitECFPMorganFP/CSNK1G3_Nearest Neighbors,0.099598,0.569001,0.967136,1.687124e-08
RDKitECFPMorganFP/CSNK1G3_Linear SVM,0.099598,0.569001,0.967136,1.152034e-08
RDKitECFPMorganFP/CSNK1G3_RBF SVM,0.032864,0.500000,0.967136,3.923185e-08
RDKitECFPMorganFP/CSNK1G3_Gaussian Process,0.099598,0.569001,0.967136,2.462666e-06
RDKitECFPMorganFP/CSNK1G3_Decision Tree,0.075788,0.566574,0.962441,9.449903e-09
RDKitECFPMorganFP/CSNK1G3_Random Forest,0.032864,0.500000,0.967136,5.096199e-07
RDKitECFPMorganFP/CSNK1G3_AdaBoost,0.075788,0.566574,0.962441,7.279443e-08
RDKitECFPMorganFP/CSNK1G3_Naive Bayes,0.099598,0.569001,0.967136,5.523801e-09
RDKitECFPMorganFP/CSNK1G3_QDA,0.040698,0.599515,0.225352,8.620395e-08
RDKitECFPMorganFP/CSNK1G3_PLS-DA,0.128604,0.640083,0.967136,5.932687e-07
RDKitECFPMorganFP/CSNK1G3_DNN,0.173036,0.527046,0.967136,2.107083e-05
RDKitECFPMorganFP/CSNK2A1_Nearest Neighbors,0.046729,0.500000,0.953271,1.516085e-08
RDKitECFPMorganFP/CSNK2A1_Linear SVM,0.046729,0.492647,0.939252,1.103481e-08
RDKitECFPMorganFP/CSNK2A1_RBF SVM,0.046729,0.500000,0.953271,3.812964e-08
RDKitECFPMorganFP/CSNK2A1_Gaussian Process,0.046729,0.500000,0.953271,2.928769e-06
RDKitECFPMorganFP/CSNK2A1_Decision Tree,0.046729,0.495098,0.943925,8.532007e-09
RDKitECFPMorganFP/CSNK2A1_Random Forest,0.046729,0.500000,0.953271,5.120637e-07
RDKitECFPMorganFP/CSNK2A1_AdaBoost,0.075389,0.545098,0.948598,7.532512e-08
RDKitECFPMorganFP/CSNK2A1_Naive Bayes,0.092056,0.547549,0.953271,6.965367e-09
RDKitECFPMorganFP/CSNK2A1_QDA,0.049924,0.533333,0.200935,8.164910e-08
RDKitECFPMorganFP/CSNK2A1_PLS-DA,0.182162,0.696569,0.943925,6.069200e-07
RDKitECFPMorganFP/CSNK2A1_DNN,0.391937,0.808824,0.953271,2.098429e-05
RDKitECFPMorganFP/CSNK2A2_Nearest Neighbors,0.190421,0.562500,0.934579,1.591845e-08
RDKitECFPMorganFP/CSNK2A2_Linear SVM,0.348306,0.711174,0.943925,1.088085e-08
RDKitECFPMorganFP/CSNK2A2_RBF SVM,0.074766,0.500000,0.925234,3.663211e-08
RDKitECFPMorganFP/CSNK2A2_Gaussian Process,0.190421,0.562500,0.934579,8.626936e-06
RDKitECFPMorganFP/CSNK2A2_Decision Tree,0.274616,0.651199,0.939252,7.213131e-09
RDKitECFPMorganFP/CSNK2A2_Random Forest,0.074766,0.500000,0.925234,5.212775e-07
RDKitECFPMorganFP/CSNK2A2_AdaBoost,0.274616,0.651199,0.939252,7.378133e-08
RDKitECFPMorganFP/CSNK2A2_Naive Bayes,0.251274,0.674874,0.929907,6.052155e-09
RDKitECFPMorganFP/CSNK2A2_QDA,0.084573,0.562184,0.242991,8.834515e-08
RDKitECFPMorganFP/CSNK2A2_PLS-DA,0.642731,0.858586,0.943925,6.037303e-07
RDKitECFPMorganFP/CSNK2A2_DNN,0.473643,0.816604,0.925234,2.088093e-05
RDKitECFPMorganFP/DAPK1_Nearest Neighbors,0.237559,0.600000,0.962441,1.688353e-08
RDKitECFPMorganFP/DAPK1_Linear SVM,0.137559,0.595074,0.953052,1.185355e-08
RDKitECFPMorganFP/DAPK1_RBF SVM,0.142254,0.550000,0.957746,3.840366e-08
RDKitECFPMorganFP/DAPK1_Gaussian Process,0.046948,0.500000,0.953052,6.073363e-06
RDKitECFPMorganFP/DAPK1_Decision Tree,0.170892,0.597537,0.957746,8.796100e-09
RDKitECFPMorganFP/DAPK1_Random Forest,0.046948,0.500000,0.953052,5.201182e-07
RDKitECFPMorganFP/DAPK1_AdaBoost,0.117559,0.592611,0.948357,7.223516e-08
RDKitECFPMorganFP/DAPK1_Naive Bayes,0.117559,0.592611,0.948357,6.013135e-09
RDKitECFPMorganFP/DAPK1_QDA,0.052910,0.559113,0.159624,8.526850e-08
RDKitECFPMorganFP/DAPK1_PLS-DA,0.344793,0.807882,0.953052,6.063058e-07
RDKitECFPMorganFP/DAPK1_DNN,0.398825,0.759113,0.953052,2.090573e-05
RDKitECFPMorganFP/DAPK3_Nearest Neighbors,0.137638,0.545455,0.953271,1.601288e-08
RDKitECFPMorganFP/DAPK3_Linear SVM,0.094004,0.578594,0.934579,1.111762e-08
RDKitECFPMorganFP/DAPK3_RBF SVM,0.051402,0.500000,0.948598,3.796212e-08
RDKitECFPMorganFP/DAPK3_Gaussian Process,0.051402,0.500000,0.948598,5.495244e-06
RDKitECFPMorganFP/DAPK3_Decision Tree,0.061880,0.533139,0.929907,7.078869e-09
RDKitECFPMorganFP/DAPK3_Random Forest,0.051402,0.500000,0.948598,5.147643e-07
RDKitECFPMorganFP/DAPK3_AdaBoost,0.069456,0.538065,0.939252,7.308042e-08
RDKitECFPMorganFP/DAPK3_Naive Bayes,0.064911,0.535602,0.934579,6.792547e-09
RDKitECFPMorganFP/DAPK3_QDA,0.049626,0.480743,0.341121,8.532322e-08
RDKitECFPMorganFP/DAPK3_PLS-DA,0.255168,0.739364,0.948598,6.110529e-07
RDKitECFPMorganFP/DAPK3_DNN,0.321757,0.723242,0.948598,2.059329e-05
RDKitECFPMorganFP/DCAMKL3_Nearest Neighbors,0.056075,0.497525,0.939252,1.589658e-08
RDKitECFPMorganFP/DCAMKL3_Linear SVM,0.102285,0.573432,0.934579,1.120432e-08
RDKitECFPMorganFP/DCAMKL3_RBF SVM,0.056075,0.500000,0.943925,3.696054e-08
RDKitECFPMorganFP/DCAMKL3_Gaussian Process,0.134735,0.541667,0.948598,6.486058e-06
RDKitECFPMorganFP/DCAMKL3_Decision Tree,0.068069,0.531766,0.929907,1.039759e-08
RDKitECFPMorganFP/DCAMKL3_Random Forest,0.056075,0.500000,0.943925,5.283618e-07
RDKitECFPMorganFP/DCAMKL3_AdaBoost,0.083766,0.566007,0.920561,7.402632e-08
RDKitECFPMorganFP/DCAMKL3_Naive Bayes,0.072235,0.534241,0.934579,6.309405e-09
RDKitECFPMorganFP/DCAMKL3_QDA,0.055133,0.490924,0.186916,8.023267e-08
RDKitECFPMorganFP/DCAMKL3_PLS-DA,0.186418,0.689150,0.948598,6.328065e-07
RDKitECFPMorganFP/DCAMKL3_DNN,0.128034,0.727929,0.943925,2.132583e-05
RDKitECFPMorganFP/DDR1_Nearest Neighbors,0.562267,0.822216,0.877934,1.798083e-08
RDKitECFPMorganFP/DDR1_Linear SVM,0.552741,0.805406,0.877934,1.516890e-08
RDKitECFPMorganFP/DDR1_RBF SVM,0.206573,0.500000,0.793427,3.734487e-08
RDKitECFPMorganFP/DDR1_Gaussian Process,0.618553,0.820199,0.901408,3.796286e-06
RDKitECFPMorganFP/DDR1_Decision Tree,0.523468,0.768827,0.873239,7.804035e-09
RDKitECFPMorganFP/DDR1_Random Forest,0.206573,0.500000,0.793427,5.341229e-07
RDKitECFPMorganFP/DDR1_AdaBoost,0.463006,0.745629,0.849765,7.720669e-08
RDKitECFPMorganFP/DDR1_Naive Bayes,0.397996,0.721961,0.812207,6.921916e-09
RDKitECFPMorganFP/DDR1_QDA,0.258824,0.627219,0.408451,8.747673e-08
RDKitECFPMorganFP/DDR1_PLS-DA,0.756667,0.878564,0.882629,6.347806e-07
RDKitECFPMorganFP/DDR1_DNN,0.804825,0.924422,0.892019,2.154546e-05
RDKitECFPMorganFP/DDR2_Nearest Neighbors,0.308312,0.644362,0.887850,2.473021e-08
RDKitECFPMorganFP/DDR2_Linear SVM,0.238710,0.637279,0.850467,1.204689e-08
RDKitECFPMorganFP/DDR2_RBF SVM,0.165324,0.517241,0.869159,3.965204e-08
RDKitECFPMorganFP/DDR2_Gaussian Process,0.355301,0.690680,0.892523,5.142059e-06
